timestamp_before, timestamp_After, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487805312.93536,1487805312.93780,-0.063965,0.687500,0.018555,-5.310059,7.568359,-3.967285
1487805312.93786,1487805312.94028,-0.069336,0.690430,-0.069336,-5.554199,7.629395,-3.845215
1487805312.94034,1487805312.94277,-0.067871,0.677734,0.022461,-5.126953,6.042480,-3.295898
1487805312.94283,1487805312.94525,-0.097168,0.690918,0.056152,-3.784180,6.164551,-2.502441
1487805312.94531,1487805312.94767,-0.091309,0.650391,0.037109,-4.577637,4.455566,-2.624512
1487805312.94773,1487805312.95003,-0.067383,0.707520,0.034180,-5.310059,4.455566,-2.929688
1487805312.95009,1487805312.95239,-0.103027,0.677246,0.097168,-4.089355,4.455566,-3.723145
1487805312.95245,1487805312.95475,-0.107422,0.724609,0.045898,-3.601074,5.615234,-3.112793
1487805312.95481,1487805312.95721,-0.115234,0.693359,0.032715,-5.554199,7.690430,-3.906250
1487805312.95728,1487805312.95970,-0.073242,0.677246,0.057617,-4.455566,10.681152,-4.272461
1487805312.95977,1487805312.96219,-0.062012,0.697754,0.054199,-3.234863,12.145996,-4.638672
1487805312.96226,1487805312.96468,-0.088379,0.674805,0.073242,-4.211426,13.793945,-4.638672
1487805312.96475,1487805312.96711,-0.085449,0.716309,0.056152,-4.943848,14.709473,-5.004883
1487805312.96718,1487805312.96948,-0.081055,0.695801,0.111328,-3.601074,15.197754,-5.310059
1487805312.96954,1487805312.97184,-0.052246,0.688965,0.020508,-3.112793,16.235352,-5.004883
1487805312.97191,1487805312.97421,-0.114746,0.666992,0.032227,-3.784180,17.639160,-4.882812
1487805312.97427,1487805312.97658,-0.076172,0.687500,-0.008789,-3.173828,17.089844,-4.760742
1487805312.97664,1487805312.97894,-0.088379,0.685547,0.048340,-3.356934,16.845703,-5.065918
1487805312.97901,1487805312.98130,-0.091797,0.703613,0.010742,-3.173828,15.930176,-4.943848
1487805312.98137,1487805312.98366,-0.034668,0.679199,0.015137,-3.051758,16.052246,-4.638672
1487805312.98373,1487805312.98606,-0.057129,0.687988,0.002441,-2.380371,16.174316,-4.760742
1487805312.98613,1487805312.98855,-0.067383,0.702148,0.067871,-3.173828,16.418457,-4.516602
1487805312.98862,1487805312.99105,-0.088379,0.666992,0.035156,-2.746582,15.136719,-4.333496
1487805312.99111,1487805312.99354,-0.080078,0.701172,-0.102051,-1.953125,13.549805,-3.295898
1487805312.99361,1487805312.99604,-0.095215,0.716309,0.021973,-1.892090,12.512207,-3.356934
1487805312.99611,1487805312.99853,-0.063477,0.687988,0.013184,-1.770020,11.779785,-2.685547
1487805312.99860,1487805313.00103,-0.101562,0.685547,0.079102,-1.342773,10.925293,-2.441406
1487805313.00109,1487805313.00351,-0.125488,0.688965,0.073242,-1.647949,10.559082,-2.990723
1487805313.00358,1487805313.00601,-0.082031,0.687988,0.026367,-0.610352,10.070801,-2.380371
1487805313.00608,1487805313.00850,-0.089844,0.686523,0.039062,0.427246,10.253906,-2.258301
1487805313.00856,1487805313.01099,-0.069824,0.697754,0.036621,0.488281,9.338379,-2.624512
1487805313.01105,1487805313.01347,-0.064941,0.672852,-0.022461,0.610352,9.033203,-1.953125
1487805313.01354,1487805313.01598,-0.104004,0.672852,0.004883,-0.122070,9.155273,-1.098633
1487805313.01604,1487805313.01866,-0.079102,0.705566,0.104492,2.258301,9.094238,-1.586914
1487805313.01873,1487805313.02105,-0.110840,0.685547,0.051758,1.770020,10.498047,-2.014160
1487805313.02123,1487805313.02353,-0.095215,0.694824,0.007324,1.403809,10.253906,-0.488281
1487805313.02360,1487805313.02608,-0.053223,0.691406,0.006348,0.793457,10.009766,-0.244141
1487805313.02614,1487805313.02845,-0.052246,0.689453,0.021973,1.464844,10.070801,0.854492
1487805313.02852,1487805313.03082,-0.072754,0.668945,-0.007324,2.075195,9.460449,0.793457
1487805313.03088,1487805313.03333,-0.100586,0.673340,0.027344,1.281738,10.131836,1.281738
1487805313.03340,1487805313.03649,-0.102539,0.690918,0.119141,2.929688,9.521484,1.220703
1487805313.03655,1487805313.03885,-0.128906,0.704590,0.117676,2.563477,9.460449,2.014160
1487805313.03891,1487805313.04121,-0.049316,0.696777,0.039062,2.563477,9.094238,1.464844
1487805313.04127,1487805313.04356,-0.096680,0.687988,-0.012207,3.540039,7.812500,1.953125
1487805313.04362,1487805313.04599,-0.089355,0.685059,0.020508,4.333496,7.995605,2.563477
1487805313.04605,1487805313.04834,-0.089355,0.684570,0.054199,3.112793,8.300781,2.258301
1487805313.04840,1487805313.05069,-0.116211,0.671387,0.037109,3.112793,7.446289,3.540039
1487805313.05075,1487805313.05305,-0.125488,0.689453,0.006836,2.868652,7.324219,4.577637
1487805313.05311,1487805313.05540,-0.075684,0.690430,0.043457,4.089355,6.958008,4.333496
1487805313.05546,1487805313.05775,-0.243652,0.703613,0.085449,2.624512,5.737305,4.577637
1487805313.05781,1487805313.06011,-0.077148,0.695312,0.091797,3.906250,5.187988,5.310059
1487805313.06017,1487805313.06246,-0.143555,0.689453,0.039062,4.760742,4.760742,5.432129
1487805313.06252,1487805313.06481,-0.012695,0.691406,0.049316,2.990723,4.516602,6.286621
1487805313.06487,1487805313.06718,-0.120605,0.664062,0.042480,4.455566,4.638672,6.042480
1487805313.06724,1487805313.06953,-0.110352,0.689453,0.037109,4.821777,4.394531,6.103516
1487805313.06959,1487805313.07189,-0.015625,0.678711,0.031738,3.356934,4.150391,6.896973
1487805313.07195,1487805313.07424,-0.100586,0.692871,0.043457,4.089355,4.028320,7.324219
1487805313.07430,1487805313.07661,-0.097656,0.677246,0.033691,4.699707,3.540039,7.934570
1487805313.07667,1487805313.07897,-0.241699,0.686523,0.080078,5.493164,4.028320,7.812500
