Sample Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration
2.43343,0.024,0.9827,-0.1699
2.43491,0.024,0.9827,-0.1699
2.43634,0.024,0.9827,-0.1699
2.43774,0.024,0.9827,-0.1699
2.43926,0.024,0.9827,-0.1699
2.44066,0.024,0.9862,-0.1721
2.44207,0.0298,0.9862,-0.1721
2.44348,0.0298,0.9862,-0.1721
2.44489,0.0298,0.9862,-0.1721
2.44635,0.0298,0.9862,-0.1721
2.44782,0.0298,0.9862,-0.1721
2.44930,0.0298,0.9862,-0.1721
2.45077,0.0298,0.9862,-0.1721
2.45225,0.0298,0.9862,-0.1721
2.45372,0.0298,0.9862,-0.1721
2.45519,0.0298,0.9862,-0.1721
2.45668,0.0298,0.9862,-0.1721
2.45815,0.0298,0.9862,-0.1721
2.45962,0.0298,0.9862,-0.1721
2.46109,0.0306,0.9821,-0.1903
2.46256,0.0306,0.9821,-0.1903
2.46404,0.0306,0.9821,-0.1903
2.46549,0.0306,0.9821,-0.1903
2.46690,0.0306,0.9821,-0.1903
2.46831,0.0306,0.9821,-0.1903
2.46972,0.0306,0.9821,-0.1903
2.47112,0.0306,0.9821,-0.1903
2.47252,0.0306,0.9821,-0.1903
2.47393,0.0306,0.9821,-0.1903
2.47542,0.0306,0.9821,-0.1903
2.47692,0.0306,0.9821,-0.1903
2.47833,0.0306,0.9821,-0.1903
2.47973,0.0306,0.9821,-0.1724
2.48114,0.0275,0.9895,-0.1724
2.48254,0.0275,0.9895,-0.1724
2.48394,0.0275,0.9895,-0.1724
2.48542,0.0275,0.9895,-0.1724
2.48692,0.0275,0.9895,-0.1724
2.48832,0.0275,0.9895,-0.1724
2.48973,0.0275,0.9895,-0.1724
2.49113,0.0275,0.9895,-0.1724
2.49254,0.0275,0.9895,-0.1724
2.49395,0.0275,0.9895,-0.1724
2.49539,0.0275,0.9895,-0.1724
2.49688,0.0275,0.9895,-0.1724
2.49835,0.0275,0.9895,-0.1724
2.49983,0.0275,0.9895,-0.1749
2.50130,0.0259,0.989,-0.1749
2.50278,0.0259,0.989,-0.1749
2.50425,0.0259,0.989,-0.1749
2.50572,0.0259,0.989,-0.1749
2.50720,0.0259,0.989,-0.1749
2.50868,0.0259,0.989,-0.1749
2.51015,0.0259,0.989,-0.1749
2.51162,0.0259,0.989,-0.1749
2.51308,0.0259,0.989,-0.1749
2.51458,0.0259,0.989,-0.1749
2.51607,0.0259,0.989,-0.1749
2.51755,0.0259,0.989,-0.1749
2.51902,0.0259,0.989,-0.1749
2.52049,0.0314,0.985,-0.1691
2.52209,0.0314,0.985,-0.1691
2.52356,0.0314,0.985,-0.1691
2.52506,0.0314,0.985,-0.1691
2.52656,0.0314,0.985,-0.1691
2.52804,0.0314,0.985,-0.1691
2.52951,0.0314,0.985,-0.1691
2.53098,0.0314,0.985,-0.1691
2.53245,0.0314,0.985,-0.1691
2.53393,0.0314,0.985,-0.1691
2.53540,0.0314,0.985,-0.1691
2.53682,0.0314,0.985,-0.1691
2.53822,0.0314,0.985,-0.1691
2.53963,0.0314,0.985,-0.1812
2.54109,0.0253,0.9838,-0.1812
2.54257,0.0253,0.9838,-0.1812
2.54398,0.0253,0.9838,-0.1812
2.54562,0.0253,0.9838,-0.1812
2.54730,0.0253,0.9838,-0.1812
2.54878,0.0253,0.9838,-0.1812
2.55025,0.0253,0.9838,-0.1812
2.55172,0.0253,0.9838,-0.1812
2.55320,0.0253,0.9838,-0.1812
2.55468,0.0253,0.9838,-0.1812
2.55616,0.0253,0.9838,-0.1812
2.55764,0.0253,0.9838,-0.1812
2.55910,0.0253,0.9838,-0.1847
2.56058,0.0251,0.9849,-0.1847
2.56206,0.0251,0.9849,-0.1847
2.56353,0.0251,0.9849,-0.1847
2.56502,0.0251,0.9849,-0.1847
2.56649,0.0251,0.9849,-0.1847
2.56797,0.0251,0.9849,-0.1847
2.56944,0.0251,0.9849,-0.1847
2.57092,0.0251,0.9849,-0.1847
2.57239,0.0251,0.9849,-0.1847
2.57386,0.0251,0.9849,-0.1847
2.57534,0.0251,0.9849,-0.1847
2.57678,0.0251,0.9849,-0.1847
2.57819,0.0251,0.9849,-0.1847
2.57959,0.0251,0.9858,-0.173
2.58100,0.0293,0.9858,-0.173
2.58240,0.0293,0.9858,-0.173
2.58381,0.0293,0.9858,-0.173
2.58522,0.0293,0.9858,-0.173
2.58664,0.0293,0.9858,-0.173
2.58805,0.0293,0.9858,-0.173
2.58945,0.0293,0.9858,-0.173
2.59086,0.0293,0.9858,-0.173
2.59226,0.0293,0.9858,-0.173
2.59367,0.0293,0.9858,-0.173
2.59514,0.0293,0.9858,-0.173
2.59661,0.0293,0.9858,-0.173
2.59802,0.0293,0.9858,-0.173
2.59942,0.0293,0.9858,-0.1807
2.60083,0.0273,0.9858,-0.1807
2.60223,0.0273,0.9858,-0.1807
2.60363,0.0273,0.9858,-0.1807
2.60510,0.0273,0.9858,-0.1807
2.60672,0.0273,0.9858,-0.1807
2.60819,0.0273,0.9858,-0.1807
2.60966,0.0273,0.9858,-0.1807
2.61114,0.0273,0.9858,-0.1807
2.61261,0.0273,0.9858,-0.1807
2.61408,0.0273,0.9858,-0.1807
2.61558,0.0273,0.9858,-0.1807
2.61707,0.0273,0.9858,-0.1807
2.61855,0.0273,0.9858,-0.1702
2.62003,0.0275,0.9879,-0.1702
2.62151,0.0275,0.9879,-0.1702
2.62298,0.0275,0.9879,-0.1702
2.62445,0.0275,0.9879,-0.1702
2.62594,0.0275,0.9879,-0.1702
2.62741,0.0275,0.9879,-0.1702
2.62889,0.0275,0.9879,-0.1702
2.63036,0.0275,0.9879,-0.1702
2.63183,0.0275,0.9879,-0.1702
2.63332,0.0275,0.9879,-0.1702
2.63478,0.0275,0.9879,-0.1702
2.63623,0.0275,0.9879,-0.1702
2.63763,0.0275,0.9879,-0.1702
2.63904,0.0275,0.9886,-0.167
2.64045,0.0231,0.9886,-0.167
2.64185,0.0231,0.9886,-0.167
2.64326,0.0231,0.9886,-0.167
2.64467,0.0231,0.9886,-0.167
2.64612,0.0231,0.9886,-0.167
2.64758,0.0231,0.9886,-0.167
2.64904,0.0231,0.9886,-0.167
2.65051,0.0231,0.9886,-0.167
2.65197,0.0231,0.9886,-0.167
2.65344,0.0231,0.9886,-0.167
2.65491,0.0231,0.9886,-0.167
2.65637,0.0231,0.9886,-0.167
2.65784,0.0231,0.9886,-0.167
2.65931,0.0234,0.9872,-0.1802
2.66082,0.0234,0.9872,-0.1802
2.66248,0.0234,0.9872,-0.1802
2.66395,0.0234,0.9872,-0.1802
2.66588,0.0234,0.9872,-0.1802
2.66737,0.0234,0.9872,-0.1802
2.66884,0.0234,0.9872,-0.1802
2.67032,0.0234,0.9872,-0.1802
2.67179,0.0234,0.9872,-0.1802
2.67327,0.0234,0.9872,-0.1802
2.67477,0.0234,0.9872,-0.1802
2.67627,0.0234,0.9872,-0.1802
2.67774,0.0234,0.9872,-0.1802
2.67921,0.0262,0.9883,-0.1699
2.68070,0.0262,0.9883,-0.1699
2.68217,0.0262,0.9883,-0.1699
2.68365,0.0262,0.9883,-0.1699
2.68512,0.0262,0.9883,-0.1699
2.68659,0.0262,0.9883,-0.1699
2.68807,0.0262,0.9883,-0.1699
2.68955,0.0262,0.9883,-0.1699
2.69102,0.0262,0.9883,-0.1699
2.69260,0.0262,0.9883,-0.1699
2.69408,0.0262,0.9883,-0.1699
2.69555,0.0262,0.9883,-0.1699
2.69699,0.0262,0.9883,-0.1699
2.69839,0.0262,0.9871,-0.1707
2.69979,0.0304,0.9871,-0.1707
2.70120,0.0304,0.9871,-0.1707
2.70261,0.0304,0.9871,-0.1707
2.70401,0.0304,0.9871,-0.1707
2.70547,0.0304,0.9871,-0.1707
2.70692,0.0304,0.9871,-0.1707
2.70833,0.0304,0.9871,-0.1707
2.70974,0.0304,0.9871,-0.1707
2.71114,0.0304,0.9871,-0.1707
2.71255,0.0304,0.9871,-0.1707
2.71396,0.0304,0.9871,-0.1707
2.71547,0.0304,0.9871,-0.1707
2.71701,0.0304,0.9871,-0.1707
2.71848,0.0304,0.9884,-0.1769
2.71995,0.0309,0.9884,-0.1769
2.72143,0.0309,0.9884,-0.1769
2.72291,0.0309,0.9884,-0.1769
2.72438,0.0309,0.9884,-0.1769
2.72586,0.0309,0.9884,-0.1769
2.72734,0.0309,0.9884,-0.1769
2.72882,0.0309,0.9884,-0.1769
2.73029,0.0309,0.9884,-0.1769
2.73177,0.0309,0.9884,-0.1769
2.73323,0.0309,0.9884,-0.1769
2.73470,0.0309,0.9884,-0.1769
2.73615,0.0309,0.9884,-0.1769
2.73755,0.0309,0.9884,-0.1802
2.73896,0.0233,0.99,-0.1802
2.74036,0.0233,0.99,-0.1802
2.74177,0.0233,0.99,-0.1802
2.74317,0.0233,0.99,-0.1802
2.74460,0.0233,0.99,-0.1802
2.74607,0.0233,0.99,-0.1802
2.74754,0.0233,0.99,-0.1802
2.74902,0.0233,0.99,-0.1802
2.75048,0.0233,0.99,-0.1802
2.75196,0.0233,0.99,-0.1802
2.75344,0.0233,0.99,-0.1802
2.75491,0.0233,0.99,-0.1802
2.75639,0.0233,0.99,-0.1802
2.75786,0.0233,0.988,-0.1772
2.75934,0.0288,0.988,-0.1772
2.76082,0.0288,0.988,-0.1772
2.76229,0.0288,0.988,-0.1772
2.76377,0.0288,0.988,-0.1772
2.76524,0.0288,0.988,-0.1772
2.76673,0.0288,0.988,-0.1772
2.76820,0.0288,0.988,-0.1772
2.76968,0.0288,0.988,-0.1772
2.77115,0.0288,0.988,-0.1772
2.77262,0.0288,0.988,-0.1772
2.77411,0.0288,0.988,-0.1772
2.77566,0.0288,0.988,-0.1772
2.77708,0.0288,0.988,-0.1772
2.77849,0.0283,0.9869,-0.166
2.77989,0.0283,0.9869,-0.166
2.78137,0.0283,0.9869,-0.166
2.78287,0.0283,0.9869,-0.166
2.78428,0.0283,0.9869,-0.166
2.78581,0.0283,0.9869,-0.166
2.78737,0.0283,0.9869,-0.166
2.78885,0.0283,0.9869,-0.166
2.79032,0.0283,0.9869,-0.166
2.79180,0.0283,0.9869,-0.166
2.79327,0.0283,0.9869,-0.166
2.79477,0.0283,0.9869,-0.166
2.79626,0.0283,0.9869,-0.166
2.79774,0.0596,0.9879,-0.167
2.79922,0.0317,0.9879,-0.167
2.80069,0.0317,0.9879,-0.167
2.80217,0.0317,0.9879,-0.167
2.80365,0.0317,0.9879,-0.167
2.80512,0.0317,0.9879,-0.167
2.80660,0.0317,0.9879,-0.167
2.80807,0.0317,0.9879,-0.167
2.80955,0.0317,0.9879,-0.167
2.81103,0.0317,0.9879,-0.167
2.81251,0.0317,0.9879,-0.167
2.81398,0.0317,0.9879,-0.167
2.81543,0.0317,0.9879,-0.167
2.81685,0.0317,0.9879,-0.1837
2.81826,0.0266,0.9828,-0.1837
2.81966,0.0266,0.9828,-0.1837
2.82107,0.0266,0.9828,-0.1837
2.82247,0.0266,0.9828,-0.1837
2.82388,0.0266,0.9828,-0.1837
2.82529,0.0266,0.9828,-0.1837
2.82670,0.0266,0.9828,-0.1837
2.82810,0.0266,0.9828,-0.1837
2.82950,0.0266,0.9828,-0.1837
2.83091,0.0266,0.9828,-0.1837
2.83231,0.0266,0.9828,-0.1837
2.83372,0.0266,0.9828,-0.1837
2.83515,0.0266,0.9828,-0.1837
2.83658,0.0266,0.9828,-0.1837
2.83799,0.0339,0.9868,-0.1669
2.83939,0.0339,0.9868,-0.1669
2.84080,0.0339,0.9868,-0.1669
2.84220,0.0339,0.9868,-0.1669
2.84361,0.0339,0.9868,-0.1669
2.84509,0.0339,0.9868,-0.1669
2.84661,0.0339,0.9868,-0.1669
2.84808,0.0339,0.9868,-0.1669
2.84957,0.0339,0.9868,-0.1669
2.85104,0.0339,0.9868,-0.1669
2.85251,0.0339,0.9868,-0.1669
2.85399,0.0339,0.9868,-0.1669
2.85547,0.0339,0.9868,-0.1669
2.85695,0.0339,0.9888,-0.1791
2.85843,0.0281,0.9888,-0.1791
2.86001,0.0281,0.9888,-0.1791
2.86149,0.0281,0.9888,-0.1791
2.86296,0.0281,0.9888,-0.1791
2.86444,0.0281,0.9888,-0.1791
2.86593,0.0281,0.9888,-0.1791
2.86740,0.0281,0.9888,-0.1791
2.86888,0.0281,0.9888,-0.1791
2.87036,0.0281,0.9888,-0.1791
2.87183,0.0281,0.9888,-0.1791
2.87331,0.0281,0.9888,-0.1791
2.87478,0.0281,0.9888,-0.1791
2.87622,0.0281,0.9888,-0.1791
2.87762,0.0276,0.9874,-0.1742
2.87902,0.0276,0.9874,-0.1742
2.88043,0.0276,0.9874,-0.1742
2.88183,0.0276,0.9874,-0.1742
2.88324,0.0276,0.9874,-0.1742
2.88467,0.0276,0.9874,-0.1742
2.88613,0.0276,0.9874,-0.1742
2.88761,0.0276,0.9874,-0.1742
2.88908,0.0276,0.9874,-0.1742
2.89055,0.0276,0.9874,-0.1742
2.89203,0.0276,0.9874,-0.1742
2.89351,0.0276,0.9874,-0.1742
2.89499,0.0276,0.9874,-0.1742
2.89647,0.0276,0.9874,-0.1803
2.89794,0.0316,0.9827,-0.1803
2.89942,0.0316,0.9827,-0.1803
2.90093,0.0316,0.9827,-0.1803
2.90259,0.0316,0.9827,-0.1803
2.90406,0.0316,0.9827,-0.1803
2.90594,0.0316,0.9827,-0.1803
2.90741,0.0316,0.9827,-0.1803
2.90889,0.0316,0.9827,-0.1803
2.91036,0.0316,0.9827,-0.1803
2.91184,0.0316,0.9827,-0.1803
2.91331,0.0316,0.9827,-0.1803
2.91479,0.0316,0.9827,-0.1803
2.91628,0.0316,0.9827,-0.178
2.91775,0.0226,0.9888,-0.178
2.91923,0.0226,0.9888,-0.178
2.92070,0.0226,0.9888,-0.178
2.92216,0.0226,0.9888,-0.178
2.92365,0.0226,0.9888,-0.178
2.92511,0.0226,0.9888,-0.178
2.92653,0.0226,0.9888,-0.178
2.92794,0.0226,0.9888,-0.178
2.92934,0.0226,0.9888,-0.178
2.93075,0.0226,0.9888,-0.178
2.93215,0.0226,0.9888,-0.178
2.93356,0.0226,0.9888,-0.178
2.93499,0.0226,0.9888,-0.178
2.93642,0.0226,0.9851,-0.1835
2.93783,0.0282,0.9851,-0.1835
2.93923,0.0282,0.9851,-0.1835
2.94064,0.0282,0.9851,-0.1835
2.94205,0.0282,0.9851,-0.1835
2.94346,0.0282,0.9851,-0.1835
2.94499,0.0282,0.9851,-0.1835
2.94642,0.0282,0.9851,-0.1835
2.94782,0.0282,0.9851,-0.1835
2.94923,0.0282,0.9851,-0.1835
2.95064,0.0282,0.9851,-0.1835
2.95205,0.0282,0.9851,-0.1835
2.95345,0.0282,0.9851,-0.1835
2.95493,0.0282,0.9851,-0.1835
2.95640,0.0282,0.9896,-0.1746
2.95781,0.0245,0.9896,-0.1746
2.95922,0.0245,0.9896,-0.1746
2.96062,0.0245,0.9896,-0.1746
2.96203,0.0245,0.9896,-0.1746
2.96343,0.0245,0.9896,-0.1746
2.96490,0.0245,0.9896,-0.1746
2.96636,0.0245,0.9896,-0.1746
2.96777,0.0245,0.9896,-0.1746
2.96917,0.0245,0.9896,-0.1746
2.97058,0.0245,0.9896,-0.1746
2.97198,0.0245,0.9896,-0.1746
2.97339,0.0245,0.9896,-0.1746
2.97481,0.0245,0.9896,-0.1746
2.97628,0.0245,0.9888,-0.1667
2.97775,0.0167,0.9888,-0.1667
2.97923,0.0167,0.9888,-0.1667
2.98071,0.0167,0.9888,-0.1667
2.98217,0.0167,0.9888,-0.1667
2.98363,0.0167,0.9888,-0.1667
2.98511,0.0167,0.9888,-0.1667
2.98658,0.0167,0.9888,-0.1667
2.98804,0.0167,0.9888,-0.1667
2.98951,0.0167,0.9888,-0.1667
2.99097,0.0167,0.9888,-0.1667
2.99244,0.0167,0.9888,-0.1667
2.99391,0.0167,0.9888,-0.1667
2.99536,0.0167,0.9888,-0.172
2.99679,0.0297,0.9822,-0.172
2.99819,0.0297,0.9822,-0.172
2.99960,0.0297,0.9822,-0.172
3.00100,0.0297,0.9822,-0.172
3.00329,0.0297,0.9822,-0.172
3.00561,0.0297,0.9822,-0.172
3.00705,0.0297,0.9822,-0.172
3.00846,0.0297,0.9822,-0.172
3.00986,0.0297,0.9822,-0.172
3.01127,0.0297,0.9822,-0.172
3.01267,0.0297,0.9822,-0.172
3.01408,0.0297,0.9822,-0.172
3.01553,0.0297,0.9867,-0.1808
3.01699,0.0211,0.9867,-0.1808
3.01839,0.0211,0.9867,-0.1808
3.01979,0.0211,0.9867,-0.1808
3.02133,0.0211,0.9867,-0.1808
3.02285,0.0211,0.9867,-0.1808
3.02426,0.0211,0.9867,-0.1808
3.02582,0.0211,0.9867,-0.1808
3.02739,0.0211,0.9867,-0.1808
3.02879,0.0211,0.9867,-0.1808
3.03032,0.0211,0.9867,-0.1808
3.03173,0.0211,0.9867,-0.1808
3.03314,0.0211,0.9867,-0.1808
3.03454,0.0211,0.9867,-0.1808
3.03606,0.0264,0.9814,-0.1838
3.03754,0.0264,0.9814,-0.1838
3.03901,0.0264,0.9814,-0.1838
3.04049,0.0264,0.9814,-0.1838
3.04197,0.0264,0.9814,-0.1838
3.04344,0.0264,0.9814,-0.1838
3.04493,0.0264,0.9814,-0.1838
3.04641,0.0264,0.9814,-0.1838
3.04788,0.0264,0.9814,-0.1838
3.04936,0.0264,0.9814,-0.1838
3.05084,0.0264,0.9814,-0.1838
3.05231,0.0264,0.9814,-0.1838
3.05379,0.0264,0.9814,-0.1838
3.05525,0.0264,0.986,-0.1682
3.05668,0.0286,0.986,-0.1682
3.05808,0.0286,0.986,-0.1682
3.05949,0.0286,0.986,-0.1682
3.06089,0.0286,0.986,-0.1682
3.06229,0.0286,0.986,-0.1682
3.06371,0.0286,0.986,-0.1682
3.06512,0.0286,0.986,-0.1682
3.06652,0.0286,0.986,-0.1682
3.06793,0.0286,0.986,-0.1682
3.06933,0.0286,0.986,-0.1682
3.07075,0.0286,0.986,-0.1682
3.07215,0.0286,0.986,-0.1682
3.07355,0.0286,0.986,-0.1682
3.07500,0.0286,0.986,-0.1768
3.07644,0.0277,0.9896,-0.1768
3.07785,0.0277,0.9896,-0.1768
3.07925,0.0277,0.9896,-0.1768
3.08065,0.0277,0.9896,-0.1768
3.08206,0.0277,0.9896,-0.1768
3.08346,0.0277,0.9896,-0.1768
3.08495,0.0277,0.9896,-0.1768
3.08643,0.0277,0.9896,-0.1768
3.08784,0.0277,0.9896,-0.1768
3.08924,0.0277,0.9896,-0.1768
3.09065,0.0277,0.9896,-0.1768
3.09205,0.0277,0.9896,-0.1768
3.09346,0.0277,0.9896,-0.1768
3.09491,0.0277,0.9893,-0.1703
3.09641,0.0308,0.9893,-0.1703
3.09789,0.0308,0.9893,-0.1703
3.09936,0.0308,0.9893,-0.1703
3.10084,0.0308,0.9893,-0.1703
3.10231,0.0308,0.9893,-0.1703
3.10379,0.0308,0.9893,-0.1703
3.10527,0.0308,0.9893,-0.1703
3.10675,0.0308,0.9893,-0.1703
3.10822,0.0308,0.9893,-0.1703
3.10970,0.0308,0.9893,-0.1703
3.11118,0.0308,0.9893,-0.1703
3.11276,0.0308,0.9893,-0.1703
3.11423,0.0308,0.9893,-0.1818
3.11567,0.0314,0.983,-0.1818
3.11709,0.0314,0.983,-0.1818
3.11850,0.0314,0.983,-0.1818
3.11990,0.0314,0.983,-0.1818
3.12132,0.0314,0.983,-0.1818
3.12271,0.0314,0.983,-0.1818
3.12413,0.0314,0.983,-0.1818
3.12559,0.0314,0.983,-0.1818
3.12708,0.0314,0.983,-0.1818
3.12855,0.0314,0.983,-0.1818
3.13001,0.0314,0.983,-0.1818
3.13147,0.0314,0.983,-0.1818
3.13294,0.0314,0.983,-0.1818
3.13441,0.0314,0.983,-0.1726
3.13590,0.0261,0.99,-0.1726
3.13737,0.0261,0.99,-0.1726
3.13884,0.0261,0.99,-0.1726
3.14032,0.0261,0.99,-0.1726
3.14187,0.0261,0.99,-0.1726
3.14336,0.0261,0.99,-0.1726
3.14483,0.0261,0.99,-0.1726
3.14670,0.0261,0.99,-0.1726
3.14818,0.0261,0.99,-0.1726
3.14966,0.0261,0.99,-0.1726
3.15113,0.0261,0.99,-0.1726
3.15261,0.0261,0.99,-0.1726
3.15408,0.0261,0.99,-0.1765
3.15558,0.0262,0.9802,-0.1765
3.15708,0.0262,0.9802,-0.1765
3.15856,0.0262,0.9802,-0.1765
3.16003,0.0262,0.9802,-0.1765
3.16151,0.0262,0.9802,-0.1765
3.16298,0.0262,0.9802,-0.1765
3.16445,0.0262,0.9802,-0.1765
3.16594,0.0262,0.9802,-0.1765
3.16741,0.0262,0.9802,-0.1765
3.16889,0.0262,0.9802,-0.1765
3.17036,0.0262,0.9802,-0.1765
3.17184,0.0262,0.9802,-0.1765
3.17332,0.0262,0.9802,-0.1765
3.17479,0.0227,0.9722,-0.1969
3.17624,0.0227,0.9722,-0.1969
3.17764,0.0227,0.9722,-0.1969
3.17905,0.0227,0.9722,-0.1969
3.18046,0.0227,0.9722,-0.1969
3.18187,0.0227,0.9722,-0.1969
3.18327,0.0227,0.9722,-0.1969
3.18467,0.0227,0.9722,-0.1969
3.18608,0.0227,0.9722,-0.1969
3.18749,0.0227,0.9722,-0.1969
3.18890,0.0227,0.9722,-0.1969
3.19031,0.0227,0.9722,-0.1969
3.19171,0.0227,0.9722,-0.1969
3.19312,0.0227,0.9722,-0.1969
3.19452,0.0128,0.9812,-0.1802
3.19610,0.0128,0.9812,-0.1802
3.19762,0.0128,0.9812,-0.1802
3.19902,0.0128,0.9812,-0.1802
3.20043,0.0128,0.9812,-0.1802
3.20184,0.0128,0.9812,-0.1802
3.20325,0.0128,0.9812,-0.1802
3.20470,0.0128,0.9812,-0.1802
3.20620,0.0128,0.9812,-0.1802
3.20768,0.0128,0.9812,-0.1802
3.20916,0.0128,0.9812,-0.1802
3.21064,0.0128,0.9812,-0.1802
3.21211,0.0128,0.9812,-0.1802
3.21358,0.0128,0.9812,-0.1626
3.21507,0.0249,1.0021,-0.1626
3.21655,0.0249,1.0021,-0.1626
3.21803,0.0249,1.0021,-0.1626
3.21950,0.0249,1.0021,-0.1626
3.22097,0.0249,1.0021,-0.1626
3.22245,0.0249,1.0021,-0.1626
3.22392,0.0249,1.0021,-0.1626
3.22538,0.0249,1.0021,-0.1626
3.22681,0.0249,1.0021,-0.1626
3.22821,0.0249,1.0021,-0.1626
3.22962,0.0249,1.0021,-0.1626
3.23103,0.0249,1.0021,-0.1626
3.23243,0.0249,1.0021,-0.1626
3.23384,0.0249,1.001,-0.1591
3.23527,0.0292,1.001,-0.1591
3.23674,0.0292,1.001,-0.1591
3.23821,0.0292,1.001,-0.1591
3.23969,0.0292,1.001,-0.1591
3.24117,0.0292,1.001,-0.1591
3.24264,0.0292,1.001,-0.1591
3.24411,0.0292,1.001,-0.1591
3.24559,0.0292,1.001,-0.1591
3.24707,0.0292,1.001,-0.1591
3.24854,0.0292,1.001,-0.1591
3.25002,0.0292,1.001,-0.1591
3.25149,0.0292,1.001,-0.1591
3.25297,0.0292,1.001,-0.1591
3.25445,0.0304,0.9928,-0.1602
3.25593,0.0304,0.9928,-0.1602
3.25742,0.0304,0.9928,-0.1602
3.25888,0.0304,0.9928,-0.1602
3.26037,0.0304,0.9928,-0.1602
3.26204,0.0304,0.9928,-0.1602
3.26358,0.0304,0.9928,-0.1602
3.26505,0.0304,0.9928,-0.1602
3.26694,0.0304,0.9928,-0.1602
3.26842,0.0304,0.9928,-0.1602
3.26990,0.0304,0.9928,-0.1602
3.27137,0.0304,0.9928,-0.1602
3.27285,0.0304,0.9928,-0.1763
3.27432,0.0226,0.9846,-0.1763
3.27577,0.0226,0.9846,-0.1763
3.27718,0.0226,0.9846,-0.1763
3.27859,0.0226,0.9846,-0.1763
3.28000,0.0226,0.9846,-0.1763
3.28140,0.0226,0.9846,-0.1763
3.28292,0.0226,0.9846,-0.1763
3.28432,0.0226,0.9846,-0.1763
3.28581,0.0226,0.9846,-0.1763
3.28728,0.0226,0.9846,-0.1763
3.28876,0.0226,0.9846,-0.1763
3.29024,0.0226,0.9846,-0.1763
3.29173,0.0226,0.9846,-0.1763
3.29323,0.0226,0.9739,-0.2096
3.29470,0.0282,0.9739,-0.2096
3.29614,0.0282,0.9739,-0.2096
3.29755,0.0282,0.9739,-0.2096
3.29895,0.0282,0.9739,-0.2096
3.30035,0.0282,0.9739,-0.2096
3.30176,0.0282,0.9739,-0.2096
3.30317,0.0282,0.9739,-0.2096
3.30460,0.0282,0.9739,-0.2096
3.30604,0.0282,0.9739,-0.2096
3.30744,0.0282,0.9739,-0.2096
3.30885,0.0282,0.9739,-0.2096
3.31025,0.0282,0.9739,-0.2096
3.31166,0.0282,0.9739,-0.2096
3.31307,0.0282,0.9841,-0.1725
3.31447,0.0255,0.9841,-0.1725
3.31607,0.0255,0.9841,-0.1725
3.31748,0.0255,0.9841,-0.1725
3.31889,0.0255,0.9841,-0.1725
3.32030,0.0255,0.9841,-0.1725
3.32170,0.0255,0.9841,-0.1725
3.32310,0.0255,0.9841,-0.1725
3.32451,0.0255,0.9841,-0.1725
3.32612,0.0255,0.9841,-0.1725
3.32760,0.0255,0.9841,-0.1725
3.32908,0.0255,0.9841,-0.1725
3.33055,0.0255,0.9841,-0.1725
3.33203,0.0255,0.9841,-0.1725
3.33351,0.0272,0.9884,-0.1709
3.33499,0.0272,0.9884,-0.1709
3.33646,0.0272,0.9884,-0.1709
3.33794,0.0272,0.9884,-0.1709
3.33942,0.0272,0.9884,-0.1709
3.34095,0.0272,0.9884,-0.1709
3.34245,0.0272,0.9884,-0.1709
3.34386,0.0272,0.9884,-0.1709
3.34533,0.0272,0.9884,-0.1709
3.34684,0.0272,0.9884,-0.1709
3.34829,0.0272,0.9884,-0.1709
3.34974,0.0272,0.9884,-0.1709
3.35178,0.0272,0.9884,-0.1709
3.35326,0.0287,0.9791,-0.1763
3.35475,0.0287,0.9791,-0.1763
3.35619,0.0287,0.9791,-0.1763
3.35760,0.0287,0.9791,-0.1763
3.35900,0.0287,0.9791,-0.1763
3.36041,0.0287,0.9791,-0.1763
3.36181,0.0287,0.9791,-0.1763
3.36322,0.0287,0.9791,-0.1763
3.36465,0.0287,0.9791,-0.1763
3.36623,0.0287,0.9791,-0.1763
3.36770,0.0287,0.9791,-0.1763
3.36917,0.0287,0.9791,-0.1763
3.37065,0.0287,0.9791,-0.1763
3.37212,0.0287,0.9791,-0.2145
3.37360,0.0312,0.9619,-0.2145
3.37507,0.0312,0.9619,-0.2145
3.37655,0.0312,0.9619,-0.2145
3.37803,0.0312,0.9619,-0.2145
3.37951,0.0312,0.9619,-0.2145
3.38098,0.0312,0.9619,-0.2145
3.38246,0.0312,0.9619,-0.2145
3.38392,0.0312,0.9619,-0.2145
3.38539,0.0312,0.9619,-0.2145
3.38681,0.0312,0.9619,-0.2145
3.38822,0.0312,0.9619,-0.2145
3.38962,0.0312,0.9619,-0.2145
3.39102,0.0312,0.9619,-0.2145
3.39243,0.0312,0.9656,-0.1938
3.39383,0.0382,0.9656,-0.1938
3.39528,0.0382,0.9656,-0.1938
3.39674,0.0382,0.9656,-0.1938
3.39814,0.0382,0.9656,-0.1938
3.39955,0.0382,0.9656,-0.1938
3.40095,0.0382,0.9656,-0.1938
3.40235,0.0382,0.9656,-0.1938
3.40376,0.0382,0.9656,-0.1938
3.40524,0.0382,0.9656,-0.1938
3.40672,0.0382,0.9656,-0.1938
3.40812,0.0382,0.9656,-0.1938
3.40953,0.0382,0.9656,-0.1938
3.41093,0.0382,0.9656,-0.1938
3.41234,0.0382,0.9978,-0.1611
3.41375,0.0341,0.9978,-0.1611
3.41519,0.0341,0.9978,-0.1611
3.41668,0.0341,0.9978,-0.1611
